round,driverId,q1,q2,q3,year
14,815,1:21.308,1:20.882,1:20.611,2021
14,841,1:21.197,1:20.726,1:20.808,2021
14,20,1:21.394,1:20.913,,2021
14,840,1:21.415,1:21.020,,2021
14,4,1:21.487,1:21.069,,2021
14,839,1:21.500,1:21.103,,2021
14,847,1:21.890,1:21.392,,2021
14,849,1:21.925,,,2021
14,852,1:21.973,,,2021
14,854,1:22.248,,,2021
14,9,1:22.530,,,2021
14,853,1:22.716,,,2021
15,846,1:47.238,1:45.827,1:41.993,2021
15,832,1:47.924,1:46.521,1:42.510,2021
15,847,1:48.303,1:46.435,1:42.983,2021
15,1,1:45.992,1:45.129,1:44.050,2021
15,817,1:48.345,1:46.361,1:44.156,2021
15,4,1:47.877,1:45.514,1:44.204,2021
15,822,1:46.396,1:45.306,1:44.710,2021
15,840,1:48.322,1:46.360,1:44.956,2021
15,815,1:46.455,1:45.834,1:45.337,2021
15,839,1:48.099,1:46.070,1:45.865,2021
15,20,1:47.205,1:46.573,,2021
15,842,1:47.828,1:46.641,,2021
15,852,1:48.854,1:46.751,,2021
15,849,1:48.252,,,2021
15,844,1:48.470,,,2021
15,8,1:49.586,,,2021
15,854,1:49.830,,,2021
15,841,1:51.023,,,2021
15,853,1:53.764,,,2021
15,830,,,,2021
5,84,1:29.099,,,1996
5,85,,,,1996
16,1,1:24.585,1:23.082,1:22.868,2021
16,822,1:25.047,1:23.579,1:22.998,2021
16,830,1:24.592,1:23.732,1:23.196,2021
16,844,1:24.869,1:24.015,1:23.265,2021
16,842,1:24.704,1:23.817,1:23.326,2021
16,4,1:25.174,1:23.914,1:23.477,2021
16,815,1:24.963,1:23.961,1:23.706,2021
16,846,1:25.138,1:24.642,1:23.954,2021
16,840,1:25.511,1:24.601,1:24.305,2021
16,852,1:25.409,1:24.054,1:24.368,2021
16,20,1:25.787,1:24.795,,2021
16,839,1:25.422,1:24.842,,2021
16,847,1:25.417,1:25.007,,2021
16,854,1:25.555,1:25.200,,2021
16,832,1:25.177,,,2021
16,817,1:25.881,,,2021
16,849,1:26.086,,,2021
16,841,1:26.430,,,2021
16,8,1:27.525,,,2021
16,853,1:28.449,,,2021
17,830,1:34.352,1:33.464,1:32.910,2021
17,1,1:34.579,1:33.797,1:33.119,2021
17,815,1:34.369,1:34.178,1:33.134,2021
17,822,1:34.590,1:33.959,1:33.475,2021
17,844,1:34.153,1:33.928,1:33.606,2021
17,832,1:34.558,1:34.126,1:33.792,2021
17,817,1:34.407,1:34.643,1:33.808,2021
17,846,1:34.551,1:33.880,1:33.887,2021
17,842,1:34.567,1:34.583,1:34.118,2021
17,852,1:35.360,1:35.137,1:34.918,2021
17,839,1:35.747,1:35.377,,2021
17,20,1:35.281,1:35.500,,2021
17,841,1:35.920,1:35.794,,2021
17,4,1:35.756,1:44.549,,2021
17,847,1:35.746,,,2021
17,840,1:35.983,,,2021
17,849,1:35.995,,,2021
17,8,1:36.311,,,2021
17,854,1:36.499,,,2021
17,853,1:36.796,,,2021
18,822,1:16.727,1:16.864,1:15.875,2021
18,1,1:17.207,1:16.474,1:16.020,2021
18,830,1:16.788,1:16.483,1:16.225,2021
18,815,1:17.003,1:17.055,1:16.342,2021
18,842,1:16.908,1:16.955,1:16.456,2021
18,832,1:17.517,1:17.248,1:16.761,2021
18,817,1:17.719,1:17.092,1:16.763,2021
18,844,1:16.748,1:17.034,1:16.837,2021
18,852,1:17.330,1:16.701,1:17.158,2021
18,846,1:17.569,1:17.473,1:36.830,2021
18,20,1:17.502,1:17.746,,2021
18,8,1:17.606,1:17.958,,2021
18,847,1:17.958,1:18.172,,2021
18,841,1:17.897,1:18.290,,2021
18,839,1:18.126,1:18.405,,2021
18,4,1:18.452,,,2021
18,849,1:18.756,,,2021
18,854,1:18.858,,,2021
18,853,1:19.303,,,2021
18,840,1:20.873,,,2021
19,1,1:08.733,1:08.068,1:07.934,2021
19,830,1:09.329,1:08.499,1:08.372,2021
19,822,1:09.040,1:08.426,1:08.469,2021
19,815,1:09.172,1:08.973,1:08.483,2021
19,842,1:09.347,1:08.903,1:08.777,2021
19,832,1:09.046,1:09.031,1:08.826,2021
19,844,1:09.155,1:08.859,1:08.960,2021
19,846,1:09.365,1:09.030,1:08.980,2021
19,817,1:09.374,1:09.093,1:09.039,2021
19,4,1:09.391,1:09.137,1:09.113,2021
19,839,1:09.430,1:09.189,,2021
19,20,1:09.451,1:09.399,,2021
19,852,1:09.350,1:09.483,,2021
19,8,1:09.598,1:09.503,,2021
19,841,1:09.342,1:10.227,,2021
19,840,1:09.663,,,2021
19,849,1:09.897,,,2021
19,847,1:09.953,,,2021
19,854,1:10.329,,,2021
19,853,1:10.589,,,2021
20,1,1:21.901,1:21.682,1:20.827,2021
20,830,1:21.996,1:21.984,1:21.282,2021
20,822,1:22.016,1:21.991,1:21.478,2021
20,842,1:22.535,1:21.728,1:21.640,2021
20,4,1:22.422,1:21.894,1:21.670,2021
20,846,1:22.839,1:22.216,1:21.731,2021
20,832,1:22.304,1:22.241,1:21.840,2021
20,852,1:22.458,1:22.058,1:21.881,2021
20,839,1:22.565,1:22.012,1:22.028,2021
20,20,1:22.549,1:22.146,1:22.785,2021
20,815,1:22.398,1:22.346,,2021
20,840,1:22.551,1:22.460,,2021
20,844,1:22.742,1:22.463,,2021
20,817,1:22.688,1:22.597,,2021
20,847,1:22.863,1:22.756,,2021
20,8,1:23.156,,,2021
20,849,1:23.213,,,2021
20,841,1:23.262,,,2021
20,854,1:23.407,,,2021
20,853,1:25.859,,,2021
21,1,1:28.466,1:27.712,1:27.511,2021
21,822,1:28.057,1:28.054,1:27.622,2021
21,830,1:28.285,1:27.953,1:27.653,2021
21,844,1:28.310,1:28.459,1:28.054,2021
21,815,1:28.021,1:27.946,1:28.123,2021
21,842,1:28.401,1:28.314,1:28.125,2021
21,846,1:28.338,1:28.344,1:28.180,2021
21,852,1:28.503,1:28.222,1:28.442,2021
21,839,1:28.752,1:28.574,1:28.647,2021
21,841,1:28.899,1:28.616,1:28.754,2021
21,817,1:28.216,1:28.668,,2021
21,8,1:28.856,1:28.885,,2021
21,4,1:28.944,1:28.920,,2021
21,847,1:28.926,1:29.054,,2021
21,832,1:28.237,1:53.652,,2021
21,849,1:29.177,,,2021
21,20,1:29.198,,,2021
21,840,1:29.368,,,2021
21,854,1:29.464,,,2021
21,853,1:30.473,,,2021
22,830,1:23.322,1:22.800,1:22.109,2021
22,1,1:22.845,1:23.145,1:22.480,2021
22,846,1:23.553,1:23.256,1:22.931,2021
22,815,1:23.350,1:23.135,1:22.947,2021
22,832,1:23.624,1:23.174,1:22.992,2021
22,822,1:23.117,1:23.246,1:23.036,2021
22,844,1:23.467,1:23.202,1:23.122,2021
22,852,1:23.428,1:23.404,1:23.220,2021
22,839,1:23.764,1:23.420,1:23.389,2021
22,817,1:23.829,1:23.448,1:23.409,2021
22,4,1:23.846,1:23.460,,2021
22,842,1:23.489,1:24.043,,2021
22,840,1:24.061,1:24.066,,2021
22,841,1:24.118,1:24.251,,2021
22,20,1:24.225,1:24.305,,2021
22,849,1:24.338,,,2021
22,847,1:24.423,,,2021
22,8,1:24.779,,,2021
22,854,1:24.906,,,2021
22,853,1:25.685,,,2021
1,844,1:31.471,1:30.932,1:30.558,2022
1,830,1:31.785,1:30.757,1:30.681,2022
1,832,1:31.567,1:30.787,1:30.687,2022
1,815,1:32.311,1:31.008,1:30.921,2022
1,1,1:32.285,1:31.048,1:31.238,2022
1,822,1:31.919,1:31.717,1:31.560,2022
1,825,1:31.955,1:31.461,1:31.808,2022
1,4,1:32.346,1:31.621,1:32.195,2022
1,847,1:32.269,1:31.252,1:32.216,2022
1,842,1:32.096,1:31.635,1:32.338,2022
1,839,1:32.041,1:31.782,,2022
1,854,1:32.380,1:31.998,,2022
1,846,1:32.239,1:32.008,,2022
1,848,1:32.726,1:32.664,,2022
1,855,1:32.493,1:33.543,,2022
1,852,1:32.750,,,2022
1,807,1:32.777,,,2022
1,817,1:32.945,,,2022
1,840,1:33.032,,,2022
1,849,1:33.634,,,2022
2,855,1:29.978,1:29.819,,2022
2,817,1:30.009,1:29.773,,2022
2,846,1:29.957,1:29.651,,2022
2,825,1:29.831,1:29.546,1:29.588,2022
2,842,1:29.891,1:29.418,1:29.254,2022
2,822,1:29.683,1:29.404,1:29.183,2022
2,4,1:29.978,1:29.295,1:29.147,2022
2,847,1:29.680,1:29.618,1:29.104,2022
2,839,1:30.093,1:29.584,1:29.068,2022
2,830,1:28.928,1:28.945,1:28.461,2022
2,832,1:28.855,1:28.686,1:28.402,2022
2,844,1:29.039,1:28.780,1:28.225,2022
2,815,1:29.705,1:28.924,1:28.200,2022
2,854,1:30.167,1:29.920,,2022
2,840,1:30.256,1:31.009,,2022
2,1,1:30.343,,,2022
2,848,1:30.492,,,2022
2,807,1:30.543,,,2022
2,849,1:31.817,,,2022
2,852,,,,2022
3,844,1:18.881,1:18.606,1:17.868,2022
3,830,1:18.580,1:18.611,1:18.154,2022
3,815,1:18.834,1:18.340,1:18.240,2022
3,846,1:19.280,1:19.066,1:18.703,2022
3,1,1:19.401,1:19.106,1:18.825,2022
3,847,1:19.405,1:19.076,1:18.933,2022
3,817,1:19.665,1:19.130,1:19.032,2022
3,839,1:19.605,1:19.136,1:19.061,2022
3,832,1:18.983,1:18.469,1:19.408,2022
3,4,1:19.192,1:18.815,,2022
3,842,1:19.580,1:19.226,,2022
3,822,1:19.251,1:19.410,,2022
3,852,1:19.742,1:19.424,,2022
3,855,1:19.910,1:20.155,,2022
3,854,1:20.104,1:20.465,,2022
3,848,1:20.135,,,2022
3,825,1:20.254,,,2022
3,20,1:21.149,,,2022
3,849,1:21.372,,,2022
3,840,,,,2022
4,830,1:19.295,1:18.793,1:27.999,2022
4,844,1:18.796,1:19.584,1:28.778,2022
4,846,1:20.168,1:19.294,1:29.131,2022
4,825,1:20.147,1:19.902,1:29.164,2022
4,4,1:20.198,1:19.595,1:29.202,2022
4,817,1:19.980,1:20.031,1:29.742,2022
4,815,1:19.773,1:19.296,1:29.808,2022
4,822,1:20.419,1:20.192,1:30.439,2022
4,20,1:20.364,1:19.957,1:31.062,2022
4,832,1:19.305,1:18.990,,2022
4,847,1:20.383,1:20.757,,2022
4,854,1:20.422,1:20.916,,2022
4,1,1:20.470,1:21.138,,2022
4,855,1:19.730,1:21.434,,2022
4,840,1:20.342,1:28.119,,2022
4,852,1:20.474,,,2022
4,842,1:20.732,,,2022
4,849,1:21.971,,,2022
4,839,1:22.338,,,2022
4,848,,,,2022
5,844,1:29.474,1:29.130,1:28.796,2022
5,832,1:30.079,1:29.729,1:28.986,2022
5,830,1:29.836,1:29.202,1:28.991,2022
5,815,1:30.055,1:29.673,1:29.036,2022
5,822,1:30.845,1:29.751,1:29.475,2022
5,1,1:30.388,1:29.797,1:29.625,2022
5,842,1:30.779,1:30.128,1:29.690,2022
5,846,1:30.761,1:29.634,1:29.750,2022
5,852,1:30.485,1:30.031,1:29.932,2022
5,840,1:30.441,1:29.996,1:30.676,2022
5,4,1:30.407,1:30.160,,2022
5,847,1:30.490,1:30.173,,2022
5,20,1:30.677,1:30.214,,2022
5,817,1:30.583,1:30.310,,2022
5,854,1:30.645,1:30.423,,2022
5,825,1:30.975,,,2022
5,855,1:31.020,,,2022
5,848,1:31.266,,,2022
5,849,1:31.325,,,2022
5,839,,,,2022
6,844,1:19.861,1:19.969,1:18.750,2022
6,830,1:20.091,1:19.219,1:19.073,2022
6,832,1:19.892,1:19.453,1:19.166,2022
6,847,1:20.218,1:19.470,1:19.393,2022
6,815,1:20.447,1:19.830,1:19.420,2022
6,1,1:20.252,1:19.794,1:19.512,2022
6,822,1:20.355,1:20.053,1:19.608,2022
6,825,1:20.227,1:19.810,1:19.682,2022
6,817,1:20.549,1:20.287,1:20.297,2022
6,854,1:20.683,1:20.436,1:20.368,2022
6,846,1:20.838,1:20.471,,2022
6,839,1:20.880,1:20.638,,2022
6,852,1:20.707,1:20.639,,2022
6,842,1:20.719,1:20.861,,2022
6,855,1:20.476,1:21.094,,2022
6,20,1:20.954,,,2022
6,4,1:21.043,,,2022
6,840,1:21.418,,,2022
6,848,1:21.645,,,2022
6,849,1:21.915,,,2022
7,844,1:12.569,1:11.864,1:11.376,2022
7,832,1:12.616,1:12.074,1:11.601,2022
7,815,1:13.004,1:11.954,1:11.629,2022
7,830,1:12.993,1:12.117,1:11.666,2022
7,846,1:12.927,1:12.266,1:11.849,2022
7,847,1:12.787,1:12.617,1:12.112,2022
7,4,1:13.394,1:12.688,1:12.247,2022
7,1,1:13.444,1:12.595,1:12.560,2022
7,20,1:13.313,1:12.613,1:12.732,2022
7,839,1:12.848,1:12.528,1:13.047,2022
7,852,1:13.110,1:12.797,,2022
7,822,1:13.541,1:12.909,,2022
7,825,1:13.069,1:12.921,,2022
7,817,1:13.338,1:12.964,,2022
7,854,1:13.469,1:13.081,,2022
7,848,1:13.611,,,2022
7,842,1:13.660,,,2022
7,840,1:13.678,,,2022
7,849,1:14.403,,,2022
7,855,1:15.606,,,2022
8,844,1:42.865,1:42.046,1:41.359,2022
8,815,1:42.733,1:41.955,1:41.641,2022
8,830,1:42.722,1:42.227,1:41.706,2022
8,832,1:42.957,1:42.088,1:41.814,2022
8,847,1:43.754,1:43.281,1:42.712,2022
8,842,1:43.268,1:43.129,1:42.845,2022
8,1,1:43.939,1:43.182,1:42.924,2022
8,852,1:43.595,1:43.376,1:43.056,2022
8,20,1:43.279,1:43.268,1:43.091,2022
8,4,1:44.083,1:43.360,1:43.173,2022
8,846,1:44.237,1:43.398,,2022
8,817,1:44.437,1:43.574,,2022
8,839,1:43.903,1:43.585,,2022
8,855,1:43.777,1:43.790,,2022
8,822,1:44.478,1:44.444,,2022
8,825,1:44.643,,,2022
8,848,1:44.719,,,2022
8,849,1:45.367,,,2022
8,840,1:45.371,,,2022
8,854,1:45.775,,,2022
9,830,1:32.219,1:23.746,1:21.299,2022
9,4,1:32.277,1:24.848,1:21.944,2022
9,832,1:32.781,1:25.197,1:22.096,2022
9,1,1:33.841,1:25.543,1:22.891,2022
9,825,1:32.957,1:26.254,1:22.960,2022
9,854,1:33.707,1:25.684,1:23.356,2022
9,839,1:33.012,1:26.135,1:23.529,2022
9,847,1:33.160,1:24.950,1:23.557,2022
9,817,1:33.636,1:26.375,1:23.749,2022
9,855,1:33.692,1:26.116,1:24.030,2022
9,822,1:33.689,1:26.788,,2022
9,848,1:34.047,1:26.858,,2022
9,815,1:33.929,1:33.127,,2022
9,846,1:34.066,,,2022
9,844,1:33.008,,,2022
9,842,1:34.492,,,2022
9,20,1:34.512,,,2022
9,840,1:35.532,,,2022
9,849,1:35.660,,,2022
9,852,1:36.575,,,2022
10,832,1:40.190,1:41.602,1:40.983,2022
10,830,1:39.129,1:40.655,1:41.055,2022
10,844,1:39.846,1:41.247,1:41.298,2022
10,815,1:40.521,1:42.513,1:41.616,2022
10,1,1:40.428,1:41.062,1:41.995,2022
10,846,1:41.515,1:41.821,1:42.084,2022
10,4,1:41.598,1:42.209,1:42.116,2022
10,847,1:40.028,1:41.725,1:42.161,2022
10,855,1:40.791,1:42.640,1:42.719,2022
10,849,1:41.998,1:43.273,2:03.095,2022
10,842,1:41.680,1:43.702,,2022
10,822,1:41.396,1:44.232,,2022
10,852,1:41.893,1:44.311,,2022
10,817,1:41.933,1:44.355,,2022
10,839,1:41.730,1:45.190,,2022
10,848,1:42.078,,,2022
10,825,1:42.159,,,2022
10,20,1:42.666,,,2022
10,854,1:42.708,,,2022
10,840,1:43.430,,,2022
11,830,1:05.852,1:05.374,1:04.984,2022
11,844,1:05.419,1:05.287,1:05.013,2022
11,832,1:05.660,1:05.576,1:05.066,2022
11,847,1:06.235,1:05.697,1:05.431,2022
11,839,1:06.468,1:05.993,1:05.726,2022
11,825,1:06.366,1:05.894,1:05.879,2022
11,854,1:06.405,1:06.151,1:06.011,2022
11,4,1:06.016,1:06.082,1:06.103,2022
11,1,1:06.079,1:05.475,1:13.151,2022
11,842,1:06.589,1:06.160,,2022
11,848,1:06.516,1:06.230,,2022
11,822,1:06.442,1:06.319,,2022
11,815,1:06.143,1:06.458,,2022
11,852,1:06.463,1:06.851,,2022
11,846,1:06.330,1:25.847,,2022
11,817,1:06.613,,,2022
11,840,1:06.847,,,2022
11,855,1:06.901,,,2022
11,849,1:07.003,,,2022
11,20,1:07.083,,,2022
12,844,1:31.727,1:31.216,1:30.872,2022
12,830,1:31.891,1:31.990,1:31.176,2022
12,815,1:32.354,1:32.120,1:31.335,2022
12,1,1:33.041,1:32.274,1:31.765,2022
12,846,1:32.672,1:32.777,1:32.032,2022
12,847,1:33.109,1:32.633,1:32.131,2022
12,4,1:32.819,1:32.631,1:32.552,2022
12,852,1:33.394,1:32.836,1:32.780,2022
12,832,1:32.297,1:31.081,,2022
12,825,1:32.756,1:32.649,,2022
12,817,1:33.404,1:32.922,,2022
12,839,1:33.346,1:33.048,,2022
12,822,1:33.034,1:33.052,,2022
12,20,1:33.285,1:33.276,,2022
12,848,1:33.423,1:33.307,,2022
12,842,1:33.439,,,2022
12,840,1:33.439,,,2022
12,855,1:33.674,,,2022
12,854,1:33.701,,,2022
12,849,1:33.794,,,2022
13,847,1:18.407,1:18.154,1:17.377,2022
13,832,1:18.434,1:17.946,1:17.421,2022
13,844,1:18.806,1:17.768,1:17.567,2022
13,846,1:18.653,1:18.121,1:17.769,2022
13,839,1:18.866,1:18.216,1:18.018,2022
13,4,1:18.716,1:17.904,1:18.078,2022
13,1,1:18.374,1:18.035,1:18.142,2022
13,822,1:18.935,1:18.445,1:18.157,2022
13,817,1:18.775,1:18.198,1:18.379,2022
13,830,1:18.509,1:17.703,1:18.823,2022
13,815,1:19.118,1:18.516,,2022
13,855,1:18.973,1:18.573,,2022
13,825,1:18.993,1:18.825,,2022
13,840,1:19.205,1:19.137,,2022
13,854,1:19.164,1:19.202,,2022
13,852,1:19.240,,,2022
13,848,1:19.256,,,2022
13,20,1:19.273,,,2022
13,842,1:19.527,,,2022
13,849,1:19.570,,,2022
14,830,1:44.581,1:44.723,1:43.665,2022
14,832,1:45.050,1:45.418,1:44.297,2022
14,815,1:45.377,1:44.794,1:44.462,2022
14,844,1:45.572,1:44.551,1:44.553,2022
14,839,1:46.039,1:45.475,1:45.180,2022
14,4,1:46.075,1:45.552,1:45.368,2022
14,1,1:45.736,1:45.420,1:45.503,2022
14,847,1:45.650,1:45.461,1:45.776,2022
14,848,1:45.672,1:45.675,1:45.837,2022
14,846,1:45.745,1:45.603,1:46.178,2022
14,817,1:46.212,1:45.767,,2022
14,842,1:46.183,1:45.827,,2022
14,855,1:46.178,1:46.085,,2022
14,840,1:46.256,1:46.611,,2022
14,854,1:46.342,1:47.718,,2022
14,20,1:46.344,,,2022
14,849,1:46.401,,,2022
14,825,1:46.557,,,2022
14,852,1:46.692,,,2022
14,822,1:47.866,,,2022
15,830,1:11.317,1:10.927,1:10.342,2022
15,844,1:11.443,1:10.988,1:10.363,2022
15,832,1:11.767,1:10.814,1:10.434,2022
15,1,1:11.331,1:11.075,1:10.648,2022
15,815,1:11.641,1:11.314,1:11.077,2022
15,847,1:11.561,1:10.824,1:11.147,2022
15,846,1:11.556,1:11.116,1:11.174,2022
15,854,1:11.741,1:11.420,1:11.442,2022
15,852,1:11.427,1:11.428,1:12.556,2022
15,840,1:11.568,1:11.416,,2022
15,842,1:11.705,1:11.512,,2022
15,839,1:11.748,1:11.605,,2022
15,4,1:11.667,1:11.613,,2022
15,855,1:11.826,1:11.704,,2022
15,848,1:11.695,1:11.802,,2022
15,822,1:11.961,,,2022
15,817,1:12.081,,,2022
15,825,1:12.319,,,2022
15,20,1:12.391,,,2022
15,849,1:13.353,,,2022
16,844,1:21.280,1:21.208,1:20.161,2022
16,830,1:20.922,1:21.265,1:20.306,2022
16,832,1:21.348,1:20.878,1:20.429,2022
16,815,1:21.495,1:21.358,1:21.206,2022
16,1,1:22.048,1:21.708,1:21.524,2022
16,847,1:21.785,1:21.747,1:21.542,2022
16,846,1:22.130,1:21.831,1:21.584,2022
16,817,1:22.139,1:21.855,1:21.925,2022
16,842,1:22.010,1:22.062,1:22.648,2022
16,4,1:22.089,1:21.861,,2022
16,839,1:22.166,1:22.130,,2022
16,822,1:22.254,1:22.235,,2022
16,856,1:22.567,1:22.471,,2022
16,855,1:22.003,1:22.577,,2022
16,852,1:22.020,,,2022
16,849,1:22.587,,,2022
16,20,1:22.636,,,2022
16,840,1:22.748,,,2022
16,825,1:22.908,,,2022
16,854,1:23.005,,,2022
17,844,1:54.129,1:52.343,1:49.412,2022
17,815,1:54.404,1:52.818,1:49.434,2022
17,1,1:53.161,1:52.691,1:49.466,2022
17,832,1:54.559,1:53.219,1:49.583,2022
17,4,1:55.360,1:53.127,1:49.966,2022
17,846,1:55.914,1:53.942,1:50.584,2022
17,842,1:55.606,1:53.546,1:51.211,2022
17,830,1:53.057,1:52.723,1:51.395,2022
17,825,1:55.103,1:54.006,1:51.573,2022
17,852,1:55.314,1:53.848,1:51.983,2022
17,847,1:54.633,1:54.012,,2022
17,840,1:55.629,1:54.211,,2022
17,854,1:55.736,1:54.370,,2022
17,20,1:55.602,1:54.380,,2022
17,855,1:55.375,1:55.518,,2022
17,822,1:56.083,,,2022
17,817,1:56.226,,,2022
17,839,1:56.337,,,2022
17,848,1:56.985,,,2022
17,849,1:57.532,,,2022
18,830,1:30.224,1:30.346,1:29.304,2022
18,844,1:30.402,1:30.486,1:29.314,2022
18,832,1:30.336,1:30.444,1:29.361,2022
18,815,1:30.622,1:29.925,1:29.709,2022
18,839,1:30.696,1:30.357,1:30.165,2022
18,1,1:30.906,1:30.443,1:30.261,2022
18,4,1:30.603,1:30.343,1:30.322,2022
18,847,1:30.865,1:30.465,1:30.389,2022
18,20,1:31.256,1:30.656,1:30.554,2022
18,846,1:30.881,1:30.473,1:31.003,2022
18,817,1:30.880,1:30.659,,2022
18,822,1:31.226,1:30.709,,2022
18,852,1:31.130,1:30.808,,2022
18,855,1:30.894,1:30.953,,2022
18,854,1:31.152,1:31.439,,2022
18,848,1:31.311,,,2022
18,842,1:31.322,,,2022
18,825,1:31.352,,,2022
18,840,1:31.419,,,2022
18,849,1:31.511,,,2022
19,832,1:35.297,1:35.590,1:34.356,2022
19,844,1:35.795,1:35.246,1:34.421,2022
19,830,1:35.864,1:35.294,1:34.448,2022
19,815,1:36.163,1:35.864,1:34.645,2022
19,1,1:36.148,1:35.732,1:34.947,2022
19,847,1:36.195,1:35.692,1:34.988,2022
19,840,1:36.860,1:36.032,1:35.598,2022
19,846,1:36.465,1:36.341,1:35.690,2022
19,4,1:36.446,1:35.988,1:35.876,2022
19,822,1:36.746,1:36.321,1:36.319,2022
19,848,1:36.932,1:36.368,,2022
19,20,1:36.695,1:36.398,,2022
19,842,1:36.577,1:36.740,,2022
19,855,1:36.656,1:36.970,,2022
19,852,1:36.808,1:37.147,,2022
19,825,1:36.949,,,2022
19,817,1:37.046,,,2022
19,839,1:37.068,,,2022
19,854,1:37.111,,,2022
19,849,1:37.244,,,2022
20,830,1:19.222,1:18.566,1:17.775,2022
20,847,1:19.583,1:18.565,1:18.079,2022
20,1,1:19.169,1:18.552,1:18.084,2022
20,815,1:19.706,1:18.615,1:18.128,2022
20,832,1:19.566,1:18.560,1:18.351,2022
20,822,1:19.523,1:18.762,1:18.401,2022
20,844,1:19.505,1:19.109,1:18.555,2022
20,846,1:19.857,1:19.119,1:18.721,2022
20,4,1:20.006,1:19.272,1:18.939,2022
20,839,1:19.945,1:19.081,1:19.010,2022
20,817,1:20.279,1:19.325,,2022
20,855,1:20.283,1:19.476,,2022
20,852,1:19.907,1:19.589,,2022
20,842,1:20.256,1:19.672,,2022
20,825,1:20.293,1:19.833,,2022
20,854,1:20.419,,,2022
20,20,1:20.419,,,2022
20,840,1:20.520,,,2022
20,848,1:20.859,,,2022
20,849,1:21.167,,,2022
21,825,1:13.954,1:11.410,1:11.674,2022
21,830,1:13.625,1:10.881,1:11.877,2022
21,847,1:14.427,1:11.318,1:12.059,2022
21,846,1:13.106,1:11.377,1:12.263,2022
21,832,1:14.680,1:10.890,1:12.357,2022
21,839,1:14.663,1:11.587,1:12.425,2022
21,4,1:13.542,1:11.394,1:12.504,2022
21,1,1:13.403,1:11.539,1:12.611,2022
21,815,1:13.613,1:11.456,1:15.601,2022
21,844,1:14.486,1:10.950,,2022
21,848,1:14.324,1:11.631,,2022
21,842,1:14.371,1:11.675,,2022
21,20,1:13.597,1:11.678,,2022
21,817,1:14.931,1:12.140,,2022
21,849,1:15.095,,,2022
21,855,1:15.197,,,2022
21,822,1:15.486,,,2022
21,852,1:16.264,,,2022
21,854,1:16.361,,,2022
21,840,1:14.398,1:12.210,,2022
22,830,1:24.754,1:24.622,1:23.824,2022
22,815,1:24.820,1:24.419,1:24.052,2022
22,844,1:25.211,1:24.517,1:24.092,2022
22,832,1:25.090,1:24.521,1:24.242,2022
22,1,1:25.594,1:24.774,1:24.508,2022
22,847,1:25.545,1:24.940,1:24.511,2022
22,846,1:25.387,1:24.903,1:24.769,2022
22,839,1:25.735,1:25.007,1:24.830,2022
22,20,1:25.523,1:24.974,1:24.961,2022
22,817,1:25.766,1:25.068,1:25.045,2022
22,4,1:25.782,1:25.096,,2022
22,852,1:25.630,1:25.219,,2022
22,854,1:25.711,1:25.225,,2022
22,840,1:25.741,1:25.359,,2022
22,855,1:25.594,1:25.408,,2022
22,825,1:25.834,,,2022
22,842,1:25.859,,,2022
22,822,1:25.892,,,2022
22,848,1:26.028,,,2022
22,849,1:26.054,,,2022
1,830,1:31.295,1:30.503,1:29.708,2023
1,815,1:31.479,1:30.746,1:29.846,2023
1,844,1:31.094,1:30.282,1:30.000,2023
1,832,1:30.993,1:30.515,1:30.154,2023
1,4,1:31.158,1:30.645,1:30.336,2023
1,847,1:31.057,1:30.507,1:30.340,2023
1,1,1:31.543,1:30.513,1:30.384,2023
1,840,1:31.184,1:31.127,1:30.836,2023
1,839,1:31.508,1:30.914,1:30.984,2023
1,807,1:31.204,1:30.809,,2023
1,846,1:31.652,1:31.381,,2023
1,822,1:31.504,1:31.443,,2023
1,855,1:31.615,1:31.473,,2023
1,852,1:31.400,1:32.510,,2023
1,848,1:31.461,,,2023
1,858,1:31.652,,,2023
1,825,1:31.892,,,2023
1,857,1:32.101,,,2023
1,856,1:32.121,,,2023
1,842,1:32.181,,,2023
2,815,1:29.244,1:28.635,1:28.265,2023
2,844,1:29.376,1:28.903,1:28.420,2023
2,4,1:29.298,1:28.757,1:28.730,2023
2,847,1:29.592,1:29.132,1:28.857,2023
2,832,1:29.411,1:28.957,1:28.931,2023
2,840,1:29.335,1:28.962,1:28.945,2023
2,839,1:29.707,1:29.255,1:29.078,2023
2,1,1:29.689,1:29.374,1:29.223,2023
2,857,1:29.706,1:29.378,1:29.243,2023
2,842,1:29.890,1:29.411,1:29.357,2023
2,807,1:29.547,1:29.451,,2023
2,855,1:29.654,1:29.461,,2023
2,825,1:29.744,1:29.634,,2023
2,822,1:29.929,1:29.668,,2023
2,830,1:28.761,1:49.953,,2023
2,852,1:29.939,,,2023
2,848,1:29.994,,,2023
2,856,1:30.244,,,2023
2,846,1:30.447,,,2023
2,858,2:08.510,,,2023
3,830,1:17.384,1:17.056,1:16.732,2023
3,847,1:17.654,1:17.513,1:16.968,2023
3,1,1:17.689,1:17.551,1:17.104,2023
3,4,1:17.832,1:17.283,1:17.139,2023
3,832,1:17.928,1:17.349,1:17.270,2023
3,840,1:17.873,1:17.616,1:17.308,2023
3,844,1:18.218,1:17.390,1:17.369,2023
3,848,1:17.962,1:17.761,1:17.609,2023
3,842,1:18.312,1:17.574,1:17.675,2023
