resultId,year,round,driverId,positionText,milliseconds,laps,fastestLapTime,fastestLap,statusId
22212,2014,4,824,17,0,53,1:44.825,36,11
22213,2014,4,155,18,0,53,1:43.323,48,11
22214,2014,4,820,19,0,52,1:42.875,50,12
22215,2014,4,828,20,0,52,1:43.620,30,12
22216,2014,4,154,R,0,28,1:44.366,4,6
22217,2014,4,16,R,0,5,1:58.376,2,5
22218,2014,5,1,1,6065155,66,1:29.483,54,1
22219,2014,5,3,2,6065791,66,1:29.236,51,1
22220,2014,5,817,3,6114169,66,1:30.012,65,1
22221,2014,5,20,4,6141857,66,1:28.918,55,1
22222,2014,5,822,5,6144448,66,1:30.424,47,1
22223,2014,5,4,6,6152898,66,1:29.898,55,1
22224,2014,5,8,7,0,65,1:30.580,53,11
22225,2014,5,154,8,0,65,1:31.068,47,11
22226,2014,5,815,9,0,65,1:30.756,39,11
22227,2014,5,807,10,0,65,1:31.411,42,11
22228,2014,5,18,11,0,65,1:30.563,43,11
22229,2014,5,825,12,0,65,1:30.318,43,11
22230,2014,5,13,13,0,65,1:30.468,55,11
22231,2014,5,826,14,0,65,1:30.269,59,11
22232,2014,5,813,15,0,65,1:31.235,39,11
22233,2014,5,821,16,0,65,1:30.666,55,11
22234,2014,5,16,17,0,65,1:31.473,38,11
22235,2014,5,824,18,0,64,1:31.784,46,12
22236,2014,5,820,19,0,64,1:31.767,44,12
22237,2014,5,828,20,0,64,1:33.350,54,12
22238,2014,5,155,R,0,34,1:33.064,25,23
22239,2014,5,818,R,0,24,1:31.781,18,43
22240,2014,6,3,1,6567661,78,1:19.425,33,1
22241,2014,6,1,2,6576871,78,1:19.361,34,1
22242,2014,6,817,3,6577275,78,1:19.252,70,1
22243,2014,6,4,4,6600113,78,1:19.727,54,1
22244,2014,6,807,5,0,77,1:20.767,38,11
22245,2014,6,18,6,0,77,1:21.047,42,11
22246,2014,6,13,7,0,77,1:20.314,48,11
22247,2014,6,154,8,0,77,1:20.979,53,11
22248,2014,6,824,9,0,77,1:21.254,42,11
22249,2014,6,825,10,0,77,1:20.657,75,11
22250,2014,6,828,11,0,77,1:20.911,53,11
22251,2014,6,8,12,0,77,1:18.479,75,11
22252,2014,6,155,13,0,75,1:22.425,16,12
22253,2014,6,820,14,0,75,1:20.579,69,13
22254,2014,6,821,R,0,59,1:21.146,41,3
22255,2014,6,822,R,0,55,1:21.105,50,5
22256,2014,6,818,R,0,50,1:21.083,35,5
22257,2014,6,16,R,0,23,1:21.761,23,3
22258,2014,6,826,R,0,10,1:22.011,8,26
22259,2014,6,20,R,0,5,1:59.505,3,101
22260,2014,6,815,R,0,0,0,0,4
22261,2014,6,813,W,0,0,0,0,54
22262,2014,7,817,1,5952830,70,1:18.640,68,1
22263,2014,7,3,2,5957066,70,1:18.881,33,1
22264,2014,7,20,3,5958077,70,1:19.171,48,1
22265,2014,7,18,4,5964585,70,1:18.759,64,1
22266,2014,7,807,5,5965673,70,1:18.936,64,1
22267,2014,7,4,6,5967699,70,1:18.614,64,1
22268,2014,7,822,7,5976408,70,1:19.321,52,1
22269,2014,7,818,8,5980856,70,1:19.399,56,1
22270,2014,7,825,9,5982084,70,1:18.819,56,1
22271,2014,7,8,10,6006508,70,1:18.529,68,1
22272,2014,7,815,11,0,69,1:19.491,63,4
22273,2014,7,13,12,0,69,1:18.504,58,4
22274,2014,7,16,13,0,69,1:20.226,66,11
22275,2014,7,821,14,0,64,1:20.112,51,132
22276,2014,7,154,R,0,59,1:19.650,54,65
22277,2014,7,826,R,0,47,1:19.978,43,79
22278,2014,7,1,R,0,46,1:18.942,24,23
22279,2014,7,155,R,0,23,1:23.130,20,22
22280,2014,7,813,R,0,21,1:21.514,21,131
22281,2014,7,828,R,0,7,1:51.041,7,101
22282,2014,7,820,R,0,0,0,0,4
22283,2014,7,824,R,0,0,0,0,4
22284,2014,8,3,1,5274976,71,1:12.598,50,1
22285,2014,8,1,2,5276908,71,1:12.217,41,1
22286,2014,8,822,3,5283148,71,1:12.581,63,1
22287,2014,8,13,4,5292334,71,1:12.586,63,1
22288,2014,8,4,5,5293529,71,1:12.595,58,1
22289,2014,8,815,6,5303522,71,1:12.142,59,1
22290,2014,8,825,7,5307007,71,1:12.746,53,1
22291,2014,8,817,8,5318498,71,1:13.060,55,1
22292,2014,8,807,9,5319113,71,1:13.156,60,1
22293,2014,8,8,10,5322753,71,1:12.884,55,1
22294,2014,8,18,11,5325942,71,1:12.858,60,1
22295,2014,8,813,12,0,70,1:13.187,64,11
22296,2014,8,16,13,0,70,1:13.709,59,11
22297,2014,8,154,14,0,70,1:13.953,42,11
22298,2014,8,824,15,0,69,1:14.476,65,12
22299,2014,8,155,16,0,69,1:15.274,40,12
22300,2014,8,820,17,0,69,1:14.847,40,12
22301,2014,8,828,18,0,69,1:14.672,33,12
22302,2014,8,821,19,0,69,1:14.036,53,12
22303,2014,8,818,R,0,59,1:13.317,55,23
22304,2014,8,20,R,0,34,1:14.254,30,10
22305,2014,8,826,R,0,24,1:14.332,23,22
22306,2014,9,1,1,8812094,52,1:37.176,26,1
22307,2014,9,822,2,8842229,52,1:38.264,34,1
22308,2014,9,817,3,8858589,52,1:38.459,34,1
22309,2014,9,18,4,8859484,52,1:38.284,52,1
22310,2014,9,20,5,8865958,52,1:37.481,52,1
22311,2014,9,4,6,8872040,52,1:38.587,52,1
22312,2014,9,825,7,8874657,52,1:38.677,32,1
22313,2014,9,807,8,8900786,52,1:38.625,52,1
22314,2014,9,826,9,8901434,52,1:38.407,45,1
22315,2014,9,818,10,0,51,1:39.261,44,11
22316,2014,9,815,11,0,51,1:38.716,41,11
22317,2014,9,154,12,0,51,1:38.919,48,11
22318,2014,9,16,13,0,51,1:40.041,34,11
22319,2014,9,824,14,0,51,1:39.961,51,11
22320,2014,9,155,15,0,50,1:41.462,31,12
22321,2014,9,820,16,0,50,1:40.399,50,12
22322,2014,9,813,17,0,49,1:40.314,48,13
22323,2014,9,3,R,0,28,1:38.091,26,6
22324,2014,9,828,R,0,11,1:44.319,7,22
22325,2014,9,821,R,0,9,1:42.566,7,4
22326,2014,9,13,R,0,0,0,0,4
22327,2014,9,8,R,0,0,0,0,4
22328,2014,10,3,1,5622914,67,1:21.298,67,1
22329,2014,10,822,2,5643703,67,1:21.494,45,1
22330,2014,10,1,3,5645444,67,1:19.908,53,1
22331,2014,10,20,4,5666928,67,1:21.545,39,1
22332,2014,10,4,5,5675381,67,1:20.548,57,1
22333,2014,10,817,6,5675463,67,1:20.846,53,1
22334,2014,10,807,7,5687092,67,1:22.098,44,1
22335,2014,10,18,8,5707625,67,1:21.346,64,1
22336,2014,10,825,9,0,66,1:20.224,56,11
22337,2014,10,815,10,0,66,1:20.752,54,11
22338,2014,10,8,11,0,66,1:21.338,55,11
22339,2014,10,813,12,0,66,1:22.305,41,11
22340,2014,10,818,13,0,66,1:21.876,58,11
22341,2014,10,821,14,0,66,1:22.008,61,11
22342,2014,10,824,15,0,66,1:22.522,57,11
22343,2014,10,155,16,0,65,1:22.866,50,12
22344,2014,10,820,17,0,65,1:23.035,50,12
22345,2014,10,828,18,0,65,1:23.230,49,12
22346,2014,10,16,R,0,47,1:22.529,41,23
22347,2014,10,826,R,0,44,1:22.179,34,44
22348,2014,10,154,R,0,26,1:24.137,26,47
22349,2014,10,13,R,0,0,0,0,4
22350,2014,11,817,1,6785058,70,1:26.608,58,1
22351,2014,11,4,2,6790283,70,1:27.419,40,1
22352,2014,11,1,3,6790915,70,1:27.380,36,1
22353,2014,11,3,4,6791419,70,1:25.724,64,1
22354,2014,11,13,5,6814899,70,1:28.229,51,1
22355,2014,11,8,6,6816549,70,1:27.983,47,1
22356,2014,11,20,7,6826022,70,1:28.746,52,1
22357,2014,11,822,8,6826402,70,1:26.850,63,1
22358,2014,11,818,9,6843585,70,1:29.120,31,1
22359,2014,11,18,10,6852338,70,1:29.156,50,1
22360,2014,11,16,11,6853227,70,1:28.704,41,1
22361,2014,11,825,12,6863523,70,1:28.883,41,1
22362,2014,11,813,13,6869082,70,1:29.128,45,1
22363,2014,11,826,14,0,69,1:29.401,51,11
22364,2014,11,824,15,0,69,1:29.883,49,11
22365,2014,11,820,16,0,69,1:29.499,47,11
22366,2014,11,821,R,0,33,1:30.485,29,31
22367,2014,11,155,R,0,26,1:32.888,21,31
22368,2014,11,815,R,0,23,1:30.280,21,3
22369,2014,11,807,R,0,16,1:41.151,14,3
22370,2014,11,154,R,0,11,1:46.312,7,3
22371,2014,11,828,R,0,8,1:48.459,6,3
22373,2014,12,817,1,5076556,44,1:52.974,44,1
22374,2014,12,3,2,5079939,44,1:50.511,36,1
22375,2014,12,822,3,5104588,44,1:52.716,40,1
22376,2014,12,8,4,5113371,44,1:54.090,39,1
22377,2014,12,20,5,5128752,44,1:52.953,36,1
22378,2014,12,18,6,5131136,44,1:53.483,38,1
22379,2014,12,4,7,5137718,44,1:53.879,29,1
22380,2014,12,815,8,5140849,44,1:54.532,28,1
22381,2014,12,826,9,5141903,44,1:54.159,26,1
22382,2014,12,807,10,5142253,44,1:53.612,40,1
22383,2014,12,818,11,5148476,44,1:53.276,31,1
22384,2014,12,825,12,5150818,44,1:54.203,28,1
22385,2014,12,13,13,5152531,44,1:52.512,37,1
22386,2014,12,16,14,5159003,44,1:52.413,36,1
22387,2014,12,821,15,5167381,44,1:54.000,32,1
22388,2014,12,820,16,0,43,1:55.247,31,11
22389,2014,12,828,17,0,43,1:55.900,26,11
22390,2014,12,824,18,0,39,1:56.347,32,6
22391,2014,12,1,R,0,38,1:53.707,33,31
22392,2014,12,154,R,0,33,1:55.649,21,31
22393,2014,12,813,R,0,1,0,0,26
22394,2014,12,827,R,0,1,0,0,131
22395,2014,13,1,1,4750236,53,1:28.004,29,1
22396,2014,13,3,2,4753411,53,1:28.206,51,1
22397,2014,13,13,3,4775262,53,1:28.342,46,1
22398,2014,13,822,4,4791022,53,1:28.559,50,1
22399,2014,13,817,5,4800545,53,1:28.588,53,1
22400,2014,13,20,6,4810201,53,1:29.141,34,1
22401,2014,13,815,7,4812754,53,1:29.107,35,1
22402,2014,13,18,8,4813299,53,1:29.245,35,1
22403,2014,13,8,9,4813771,53,1:28.942,43,1
22404,2014,13,825,10,4816407,53,1:29.283,34,1
22405,2014,13,826,11,4821420,53,1:28.486,51,1
22406,2014,13,807,12,4822842,53,1:29.366,35,1
22407,2014,13,818,13,4823329,53,1:29.121,39,1
22408,2014,13,813,14,0,52,1:29.856,32,11
22409,2014,13,16,15,0,52,1:29.375,46,11
22410,2014,13,154,16,0,52,1:30.083,38,11
22411,2014,13,155,17,0,52,1:30.758,35,11
22412,2014,13,824,18,0,52,1:30.521,51,11
22413,2014,13,821,19,0,51,1:29.449,40,12
22414,2014,13,828,20,0,51,1:30.280,47,12
22415,2014,13,4,R,0,28,1:29.680,23,5
22416,2014,13,820,R,0,5,1:32.569,5,3
22417,2014,14,1,1,7204795,60,1:50.417,39,1
22418,2014,14,20,2,7218329,60,1:52.519,27,1
22419,2014,14,817,3,7219068,60,1:52.569,30,1
22420,2014,14,4,4,7220184,60,1:52.115,27,1
22421,2014,14,13,5,7246956,60,1:53.283,27,1
22422,2014,14,818,6,7261596,60,1:51.937,48,1
22423,2014,14,815,7,7263833,60,1:52.007,46,1
22424,2014,14,8,8,7265436,60,1:52.872,28,1
22425,2014,14,807,9,7266456,60,1:52.762,27,1
22426,2014,14,825,10,7267025,60,1:51.639,48,1
22427,2014,14,822,11,7269860,60,1:52.515,25,1
22428,2014,14,813,12,7271710,60,1:53.213,26,1
22429,2014,14,154,13,7272824,60,1:53.543,25,1
22430,2014,14,826,14,7276803,60,1:51.761,45,1
22431,2014,14,828,15,7298983,60,1:55.416,14,1
22432,2014,14,824,16,7299338,60,1:53.538,47,1
22433,2014,14,820,17,0,59,1:53.807,43,11
22434,2014,14,18,R,0,52,1:53.707,16,31
22435,2014,14,16,R,0,40,1:53.948,10,34
22436,2014,14,821,R,0,17,1:55.684,6,10
22437,2014,14,3,R,0,13,1:56.769,5,10
22438,2014,14,155,W,0,0,0,0,131
22439,2014,15,1,1,6703021,44,1:51.600,39,1
22440,2014,15,3,2,6712201,44,1:52.551,15,1
22441,2014,15,20,3,6732143,44,1:51.915,32,1
22442,2014,15,817,4,6741839,44,1:52.231,38,1
22443,2014,15,18,5,6770571,44,1:51.721,33,1
22444,2014,15,822,6,6816794,44,1:54.103,41,1
22445,2014,15,13,7,6818147,44,1:53.450,39,1
22446,2014,15,807,8,6818969,44,1:52.814,28,1
22447,2014,15,818,9,6830659,44,1:53.562,35,1
22448,2014,15,815,10,0,43,1:53.556,27,11
22449,2014,15,826,11,0,43,1:54.021,25,11
22450,2014,15,8,12,0,43,1:52.426,36,11
22451,2014,15,821,13,0,43,1:55.372,40,11
22452,2014,15,825,14,0,43,1:53.510,38,11
22453,2014,15,154,15,0,43,1:55.302,28,11
22454,2014,15,813,16,0,43,1:54.702,26,11
22455,2014,15,828,17,0,43,1:54.669,27,11
22456,2014,15,820,18,0,43,1:56.472,25,11
22457,2014,15,155,19,0,43,1:55.641,29,11
22458,2014,15,824,20,0,41,1:55.985,27,3
22459,2014,15,16,21,0,40,1:55.753,25,3
22460,2014,15,4,R,0,2,0,0,40
22461,2014,16,1,1,5510744,53,1:41.606,48,1
22462,2014,16,3,2,5524401,53,1:41.360,52,1
22463,2014,16,822,3,5528169,53,1:40.896,53,1
22464,2014,16,18,4,5540978,53,1:41.964,47,1
22465,2014,16,825,5,5564360,53,1:43.076,44,1
22466,2014,16,4,6,5570760,53,1:42.179,53,1
22467,2014,16,817,7,5572556,53,1:43.050,50,1
22468,2014,16,20,8,5576929,53,1:42.630,53,1
22469,2014,16,8,9,5589621,53,1:42.919,45,1
22470,2014,16,815,10,5590811,53,1:42.924,47,1
22471,2014,16,13,11,5591621,53,1:42.879,47,1
22472,2014,16,807,12,5592053,53,1:42.685,50,1
22473,2014,16,818,13,5608039,53,1:42.550,53,1
22474,2014,16,826,14,0,52,1:42.022,52,11
22475,2014,16,821,15,0,52,1:44.075,45,11
22476,2014,16,16,16,0,52,1:43.822,42,11
22477,2014,16,154,17,0,52,1:44.461,49,11
22478,2014,16,813,18,0,52,1:44.030,50,11
22479,2014,16,828,19,0,51,1:43.979,48,12
22480,2014,16,155,R,0,21,1:47.407,17,23
22481,2014,16,820,R,0,9,1:48.268,8,22
22482,2014,17,1,1,6004785,56,1:41.929,49,1
22483,2014,17,3,2,6009099,56,1:41.932,48,1
22484,2014,17,817,3,6030345,56,1:42.831,33,1
22485,2014,17,13,4,6031709,56,1:42.971,50,1
22486,2014,17,822,5,6035777,56,1:42.505,55,1
22487,2014,17,4,6,6100016,56,1:41.474,47,1
22488,2014,17,20,7,6100519,56,1:41.379,50,1
22489,2014,17,825,8,6105467,56,1:44.287,29,1
22490,2014,17,818,10,6113648,56,1:44.180,17,1
22491,2014,17,813,9,6112655,56,1:43.808,38,1
22492,2014,17,154,11,0,55,1:44.440,51,11
22493,2014,17,18,12,0,55,1:44.255,33,11
22494,2014,17,8,13,0,55,1:42.888,54,11
22495,2014,17,821,14,0,55,1:43.006,47,11
22496,2014,17,826,15,0,55,1:41.689,53,11
22497,2014,17,807,R,0,16,1:46.226,15,5
22498,2014,17,815,R,0,1,0,0,130
22499,2014,17,16,R,0,0,0,0,4
22500,2014,18,3,1,5402555,71,1:13.619,62,1
22501,2014,18,1,2,5404012,71,1:13.555,62,1
22502,2014,18,13,3,5443586,71,1:14.101,59,1
22503,2014,18,18,4,5451213,71,1:13.999,68,1
22504,2014,18,20,5,5453975,71,1:14.018,68,1
22505,2014,18,4,6,5464461,71,1:14.313,55,1
22506,2014,18,8,7,5466285,71,1:14.963,37,1
22507,2014,18,807,8,5466489,71,1:13.728,70,1
22508,2014,18,825,9,5472640,71,1:14.544,62,1
22509,2014,18,822,10,0,70,1:14.229,64,11
22510,2014,18,826,11,0,70,1:14.144,62,11
22511,2014,18,813,12,0,70,1:14.810,47,11
22512,2014,18,818,13,0,70,1:14.774,65,11
22513,2014,18,821,14,0,70,1:14.875,64,11
22514,2014,18,815,15,0,70,1:14.550,70,11
22515,2014,18,16,16,0,70,1:14.834,42,11
22516,2014,18,154,17,0,63,1:14.070,63,18
22517,2014,18,817,R,0,39,1:15.387,30,22
22518,2014,19,1,1,5942619,55,1:45.599,49,1
22519,2014,19,13,2,5945195,55,1:44.826,47,1
22520,2014,19,822,3,5971499,55,1:45.727,54,1
22521,2014,19,817,4,5979856,55,1:44.496,50,1
22522,2014,19,18,5,6002953,55,1:46.739,47,1
22523,2014,19,807,6,6004767,55,1:45.777,47,1
22524,2014,19,815,7,6013679,55,1:45.808,49,1
22525,2014,19,20,8,6014664,55,1:45.552,51,1
22526,2014,19,4,9,6028432,55,1:47.424,45,1
22527,2014,19,8,10,6030439,55,1:47.736,46,1
22528,2014,19,825,11,6032995,55,1:46.824,37,1
22529,2014,19,818,12,6034566,55,1:45.686,50,1
22530,2014,19,154,13,0,54,1:47.897,35,11
22531,2014,19,3,14,0,54,1:46.869,17,11
22532,2014,19,821,15,0,54,1:47.698,43,11
22533,2014,19,16,16,0,54,1:47.508,44,11
22534,2014,19,829,17,0,54,1:48.398,47,11
22535,2014,19,155,R,0,42,1:47.431,38,31
22536,2014,19,813,R,0,26,1:48.933,9,131
22537,2014,19,826,R,0,14,1:48.748,10,131
22538,2015,1,1,1,5514067,58,1:30.945,50,1
22539,2015,1,3,2,5515427,58,1:31.092,47,1
22540,2015,1,20,3,5548590,58,1:31.457,52,1
22541,2015,1,13,4,5552263,58,1:31.719,50,1
22542,2015,1,831,5,5609216,58,1:32.612,46,1
22543,2015,1,817,6,0,57,1:32.797,46,11
22544,2015,1,807,7,0,57,1:31.970,48,11
22545,2015,1,828,8,0,57,1:31.560,51,11
22546,2015,1,832,9,0,57,1:32.872,49,11
22547,2015,1,815,10,0,57,1:31.959,46,11
22548,2015,1,18,11,0,56,1:33.338,56,12
22549,2015,1,8,R,0,40,1:31.426,36,36
22550,2015,1,830,R,0,32,1:34.295,30,5
22551,2015,1,154,R,0,0,0,0,75
22552,2015,1,813,R,0,0,0,0,3
22553,2015,1,826,W,0,0,0,0,54
22554,2015,1,825,W,0,0,0,0,54
22555,2015,1,822,W,0,0,0,0,54
22556,2015,2,20,1,6065793,56,1:43.648,46,1
22557,2015,2,1,2,6074362,56,1:43.125,45,1
22558,2015,2,3,3,6078103,56,1:42.062,43,1
22559,2015,2,8,4,6119615,56,1:44.124,40,1
22560,2015,2,822,5,6136202,56,1:44.088,42,1
22561,2015,2,13,6,6139379,56,1:43.990,40,1
22562,2015,2,830,7,6163555,56,1:44.579,42,1
22563,2015,2,832,8,0,55,1:45.507,37,11
22564,2015,2,826,9,0,55,1:44.514,41,11
22565,2015,2,817,10,0,55,1:45.312,42,11
22566,2015,2,154,11,0,55,1:44.812,36,11
22567,2015,2,831,12,0,55,1:43.902,45,11
22568,2015,2,815,13,0,55,1:45.345,37,11
22569,2015,2,807,14,0,55,1:44.822,46,11
22570,2015,2,833,15,0,53,1:49.040,44,13
22571,2015,2,813,R,0,47,1:45.070,38,31
22572,2015,2,18,R,0,41,1:46.056,38,101
22573,2015,2,4,R,0,21,1:48.460,17,132
22574,2015,2,828,R,0,3,1:48.760,3,20
22575,2015,2,829,W,0,0,0,0,69
22576,2015,3,1,1,5982008,56,1:42.208,31,1
22577,2015,3,3,2,5982722,56,1:42.565,39,1
22578,2015,3,20,3,5984996,56,1:43.018,15,1
22579,2015,3,8,4,5985843,56,1:43.026,48,1
22580,2015,3,13,5,5990552,56,1:42.734,37,1
22581,2015,3,822,6,5991893,56,1:43.051,37,1
22582,2015,3,154,7,6001016,56,1:43.134,34,1
22583,2015,3,831,8,6004633,56,1:43.692,46,1
22584,2015,3,817,9,6014125,56,1:43.245,46,1
22585,2015,3,828,10,0,55,1:44.204,32,11
22586,2015,3,815,11,0,55,1:43.512,44,11
22587,2015,3,4,12,0,55,1:43.728,40,11
22588,2015,3,832,13,0,55,1:42.652,41,11
22589,2015,3,18,14,0,55,1:44.991,21,11
22590,2015,3,829,15,0,54,1:45.414,40,12
22591,2015,3,833,16,0,54,1:45.963,43,12
22592,2015,3,830,17,0,52,1:43.880,46,7
22593,2015,3,813,R,0,49,1:43.686,37,23
22594,2015,3,826,R,0,15,1:46.291,13,131
22595,2015,3,807,R,0,9,1:45.844,6,6
22596,2015,4,1,1,5705809,57,1:37.857,38,1
22597,2015,4,8,2,5709189,57,1:36.311,42,1
22598,2015,4,3,3,5711842,57,1:37.326,36,1
22599,2015,4,822,4,5748766,57,1:38.095,16,1
22600,2015,4,20,5,5749798,57,1:36.624,38,1
22601,2015,4,817,6,5767560,57,1:38.948,53,1
22602,2015,4,154,7,5790572,57,1:39.161,34,1
22603,2015,4,815,8,0,56,1:38.338,39,11
22604,2015,4,826,9,0,56,1:38.725,36,11
22605,2015,4,13,10,0,56,1:39.094,12,11
22606,2015,4,4,11,0,56,1:38.992,38,11
22607,2015,4,831,12,0,56,1:38.216,43,11
22608,2015,4,807,13,0,56,1:38.653,40,11
22609,2015,4,828,14,0,56,1:38.422,27,11
22610,2015,4,813,15,0,56,1:37.665,43,11
22611,2015,4,829,16,0,55,1:41.759,36,12
22612,2015,4,833,17,0,54,1:42.033,36,13
22613,2015,4,830,R,0,34,1:39.607,32,10
22614,2015,4,832,R,0,29,1:40.651,13,5
22615,2015,4,18,W,0,0,0,0,132
22616,2015,5,3,1,6072555,66,1:29.109,53,1
22617,2015,5,1,2,6090106,66,1:28.270,54,1
22618,2015,5,20,3,6117897,66,1:30.737,61,1
22619,2015,5,822,4,6131772,66,1:30.711,44,1
22620,2015,5,8,5,6132557,66,1:29.931,47,1
22621,2015,5,13,6,6153869,66,1:30.374,51,1
22622,2015,5,817,7,0,65,1:31.124,56,11
22623,2015,5,154,8,0,65,1:31.945,46,11
22624,2015,5,832,9,0,65,1:31.156,62,11
22625,2015,5,826,10,0,65,1:31.887,40,11
22626,2015,5,830,11,0,65,1:31.896,46,11
22627,2015,5,831,12,0,65,1:31.928,41,11
22628,2015,5,815,13,0,65,1:31.932,38,11
22629,2015,5,828,14,0,65,1:32.222,52,11
22630,2015,5,807,15,0,65,1:30.888,51,11
22631,2015,5,18,16,0,65,1:31.162,46,11
22632,2015,5,829,17,0,63,1:33.655,49,13
22633,2015,5,833,18,0,62,1:34.211,51,14
22634,2015,5,813,R,0,45,1:32.912,17,3
22635,2015,5,4,R,0,26,1:33.387,23,23
22636,2015,6,3,1,6558420,78,1:18.599,76,1
22637,2015,6,20,2,6562906,78,1:18.854,75,1
22638,2015,6,1,3,6564473,78,1:18.676,42,1
22639,2015,6,826,4,6570385,78,1:19.130,75,1
22640,2015,6,817,5,6572028,78,1:18.063,74,1
22641,2015,6,8,6,6572765,78,1:19.651,74,1
22642,2015,6,815,7,6573433,78,1:19.657,74,1
22643,2015,6,18,8,6574483,78,1:19.490,76,1
22644,2015,6,831,9,6582046,78,1:20.017,76,1
22645,2015,6,832,10,6583476,78,1:19.816,48,1
22646,2015,6,807,11,6584652,78,1:19.921,46,1
22647,2015,6,154,12,6586835,78,1:20.483,40,1
22648,2015,6,828,13,6589579,78,1:19.285,75,1
22649,2015,6,822,14,6604209,78,1:18.944,74,1
22650,2015,6,13,15,0,77,1:19.764,72,11
22651,2015,6,833,16,0,76,1:21.715,47,12
22652,2015,6,829,17,0,76,1:22.693,58,12
22653,2015,6,830,R,0,62,1:18.873,49,3
22654,2015,6,4,R,0,41,1:20.459,36,6
22655,2015,6,813,R,0,5,1:22.271,3,23
22656,2015,7,1,1,5513145,70,1:17.472,64,1
22657,2015,7,3,2,5515430,70,1:17.637,63,1
22658,2015,7,822,3,5553811,70,1:17.922,67,1
22659,2015,7,8,4,5558770,70,1:16.987,42,1
22660,2015,7,20,5,5563048,70,1:17.105,59,1
22661,2015,7,13,6,5569526,70,1:17.553,64,1
22662,2015,7,813,7,5579809,70,1:18.385,51,1
22663,2015,7,807,8,0,69,1:18.238,66,11
22664,2015,7,826,9,0,69,1:18.048,69,11
22665,2015,7,154,10,0,69,1:17.969,51,11
22666,2015,7,815,11,0,69,1:18.889,49,11
22667,2015,7,832,12,0,69,1:18.811,61,11
22668,2015,7,817,13,0,69,1:19.060,67,11
22669,2015,7,828,14,0,69,1:18.890,58,11
22670,2015,7,830,15,0,69,1:18.616,50,11
22671,2015,7,831,16,0,68,1:19.088,47,12
22672,2015,7,829,17,0,66,1:20.707,38,14
22673,2015,7,833,R,0,57,1:20.804,37,31
22674,2015,7,18,R,0,54,1:18.856,49,31
22675,2015,7,4,R,0,44,1:19.580,41,5
22676,2015,8,3,1,5416930,71,1:11.235,35,1
22677,2015,8,1,2,5425730,71,1:11.475,60,1
22678,2015,8,13,3,5434503,71,1:11.613,58,1
22679,2015,8,20,4,5435111,71,1:11.499,44,1
22680,2015,8,822,5,5470534,71,1:12.248,52,1
22681,2015,8,807,6,5481005,71,1:12.541,62,1
22682,2015,8,813,7,0,70,1:11.785,58,11
22683,2015,8,830,8,0,70,1:12.349,64,11
22684,2015,8,815,9,0,70,1:12.377,58,11
22685,2015,8,817,10,0,70,1:11.689,69,11
22686,2015,8,831,11,0,70,1:13.050,57,11
22687,2015,8,826,12,0,70,1:12.316,54,11
22688,2015,8,828,13,0,69,1:12.516,56,12
22689,2015,8,833,14,0,68,1:14.939,58,13
22690,2015,8,154,R,0,35,1:12.881,34,6
22691,2015,8,832,R,0,35,1:13.234,28,75
22692,2015,8,18,R,0,8,1:52.208,5,31
22693,2015,8,829,R,0,1,0,0,44
22694,2015,8,8,R,0,0,0,0,4
22695,2015,8,4,R,0,0,0,0,4
22696,2015,9,1,1,5487729,52,1:37.093,29,1
22697,2015,9,3,2,5498685,52,1:37.403,24,1
22698,2015,9,20,3,5513172,52,1:37.707,31,1
22699,2015,9,13,4,5524568,52,1:37.466,26,1
22700,2015,9,822,5,5550923,52,1:37.513,32,1
22701,2015,9,826,6,5551684,52,1:37.910,28,1
22702,2015,9,807,7,5566473,52,1:38.296,32,1
22703,2015,9,8,8,0,51,1:37.493,31,11
22704,2015,9,815,9,0,51,1:38.466,25,11
22705,2015,9,4,10,0,51,1:38.883,30,11
22706,2015,9,828,11,0,51,1:38.131,31,11
22707,2015,9,833,12,0,49,1:42.324,26,13
22708,2015,9,829,13,0,49,1:41.919,28,13
22709,2015,9,832,R,0,31,1:38.697,26,10
22710,2015,9,817,R,0,21,1:39.940,14,10
22711,2015,9,830,R,0,3,2:20.776,3,20
22712,2015,9,813,R,0,0,0,0,4
22713,2015,9,18,R,0,0,0,0,4
22714,2015,9,154,R,0,0,0,0,4
22715,2015,9,831,W,0,0,0,0,6
22716,2015,10,20,1,6369985,69,1:26.772,63,1
22717,2015,10,826,2,6385733,69,1:26.519,57,1
22718,2015,10,817,3,6395069,69,1:24.821,68,1
22719,2015,10,830,4,6414236,69,1:27.650,62,1
22720,2015,10,4,5,6419064,69,1:27.311,67,1
22721,2015,10,1,6,6422010,69,1:25.727,68,1
22722,2015,10,154,7,6428563,69,1:28.080,60,1
22723,2015,10,3,8,6428861,69,1:25.149,68,1
22724,2015,10,18,9,6437013,69,1:28.535,65,1
22725,2015,10,828,10,6439115,69,1:28.004,60,1
22726,2015,10,831,11,6443443,69,1:28.268,51,1
22727,2015,10,13,12,6444263,69,1:26.864,59,1
22728,2015,10,822,13,6450213,69,1:27.058,51,1
22729,2015,10,813,14,6455127,69,1:27.130,62,1
22730,2015,10,833,15,0,67,1:29.868,59,12
22731,2015,10,829,16,0,65,1:29.543,56,14
22732,2015,10,832,R,0,60,1:28.611,38,10
22733,2015,10,8,R,0,55,1:26.954,24,131
22734,2015,10,815,R,0,53,1:28.499,51,22
